first_word	n_prompts_HP	n_prompts_LP	n_prompts_HN-D	n_prompts_HN-S	n_prompts_LN	n_prompts_NB	mean_log_prob_HP	mean_log_prob_LP	mean_log_prob_HN-D	mean_log_prob_HN-S	mean_log_prob_LN	mean_log_prob_NB	softmax_HP	softmax_LP	softmax_HN-D	softmax_HN-S	softmax_LN	softmax_NB	predicted_quadrant	max_softmax	n_face_tokens	is_claude	total_emit_count	empirical_majority_quadrant	total_emit_HP	total_emit_LP	total_emit_HN-D	total_emit_HN-S	total_emit_LN	total_emit_NB	argmax_matches_empirical
(__)	0	0	0	0	0	0	-4.068981883679748	-2.0541221952430804	-3.152721150755632	-2.459583970045689	-0.9555143509996622	-1.0732971088789238	0.017095	0.128205	0.042736	0.085471	0.384614	0.341879	LN	0.384614	1	False	1	LN	0	0	0	0	1	0	True
(`_´)	0	0	0	0	0	0	-4.1270892249930204	-4.1270892249930204	-0.37763397134279514	-2.5176913113589614	-2.1122295365563533	-2.5176913113589614	0.01613	0.01613	0.685481	0.080646	0.120968	0.080646	HN-D	0.685481	1	False	0		0	0	0	0	0	0	False
(`⇧´)	0	0	0	0	0	0	-3.161231796964397	-3.6720440877526004	-0.3280372762382876	-2.0626328414518458	-3.161231796964397	-3.161231796964397	0.042374	0.025424	0.720336	0.127119	0.042374	0.042374	HN-D	0.720336	1	False	2	HP	2	0	0	0	0	0	False
(`∀´)	0	0	0	0	0	0	-2.525723444346735	-3.218860625056678	-0.3856661043305684	-2.525723444346735	-3.218860625056678	-2.525723444346735	0.08	0.040001	0.679998	0.08	0.040001	0.08	HN-D	0.679998	1	False	0		0	0	0	0	0	0	False
(`⌒´)	0	0	0	0	0	0	-4.166619876203659	-4.166619876203659	-0.4171646225534335	-2.5572219625696	-1.864079781972155	-2.5572219625696	0.015505	0.015505	0.658912	0.07752	0.155039	0.07752	HN-D	0.658912	1	False	7	HP	7	0	0	0	0	0	False
(`⌒´メ)	0	0	0	0	0	0	-4.03419594912277	-4.727293133432424	-0.205603464427786	-2.6479390868310455	-3.117935216198654	-3.117935216198654	0.0177	0.00885	0.814156	0.070797	0.044248	0.044248	HN-D	0.814156	1	False	5	HP	5	0	0	0	0	0	False
(`◇´)	0	0	0	0	0	0	-3.3105273931464754	-4.226788126070591	-0.4773328724203658	-1.3646343867523896	-3.3105273931464754	-3.3105273931464754	0.036497	0.014599	0.620436	0.255474	0.036497	0.036497	HN-D	0.620436	1	False	1	NB	0	0	0	0	0	1	False
(`へ´)	0	0	0	0	0	0	-4.143089489534915	-3.737641047399002	-0.47957656010484995	-2.7568326272431904	-1.840549395303411	-2.1282298010982474	0.015874	0.02381	0.619045	0.063493	0.15873	0.119048	HN-D	0.619045	1	False	0		0	0	0	0	0	0	False
(`・∀・´)	0	0	0	0	0	0	-0.839103368309462	-0.9932538100418506	-3.478142126695126	-3.478142126695126	-4.394402859619242	-2.091862765387738	0.432098	0.37037	0.030865	0.030865	0.012346	0.123457	HP	0.432098	1	False	0		0	0	0	0	0	0	False
(o>ω<o)	0	0	0	0	0	0	-0.6872498322524164	-0.8814055945928619	-4.436705085902642	-3.520444352978526	-4.436705085902642	-3.520444352978526	0.502957	0.4142	0.011835	0.029586	0.011835	0.029586	HP	0.502957	1	False	1	HP	1	0	0	0	0	0	True
(o^^o)	0	0	0	0	0	0	-1.8718017922880559	-0.3136611215979812	-4.867439070829214	-4.17434188651956	-4.17434188651956	-2.564943972885501	0.153846	0.730767	0.007693	0.015385	0.015385	0.076923	LP	0.730767	1	False	12	NB	1	3	0	0	0	8	False
(o^_^o)	0	0	0	0	0	0	-1.1249314930837893	-0.5371457170691766	-5.036856503509602	-4.343759319199949	-5.036856503509602	-2.7343614055658896	0.324675	0.584414	0.006494	0.012988	0.006494	0.064935	LP	0.584414	1	False	6	NB	0	1	0	0	0	5	False
(o^▽^o)	0	0	0	0	0	0	-0.65110144882137	-0.8452572111618155	-5.093653886781249	-5.093653886781249	-5.093653886781249	-3.4842959695474796	0.521471	0.429447	0.006136	0.006136	0.006136	0.030675	HP	0.521471	1	False	2	HP	1	0	0	0	0	1	True
(o_o)	0	0	0	0	0	0	-3.2580811535954437	-3.2580811535954437	-3.2580811535954437	-1.312188147201358	-2.564943972885501	-0.6190423952097798	0.038462	0.038462	0.038462	0.26923	0.076923	0.53846	NB	0.53846	1	False	24	NB	0	0	0	0	4	20	True
(o°ω°o)	0	0	0	0	0	0	-1.092535082941455	-0.717842201680991	-4.406672907044104	-3.4904121741199883	-4.406672907044104	-2.1041328128126002	0.335365	0.487804	0.012196	0.030488	0.012196	0.121951	LP	0.487804	1	False	1	HP	1	0	0	0	0	0	False
(~^▽^)~	0	0	0	0	0	0	-0.554563894849739	-0.9898813243973152	-4.997116332809618	-4.997116332809618	-4.997116332809618	-3.3877584155758487	0.574323	0.371621	0.006757	0.006757	0.006757	0.033784	HP	0.574323	1	False	1	LP	0	1	0	0	0	0	False
( *▽)	0	0	0	0	0	0	-1.5404459933244732	-0.6931500376946391	-4.248449529004419	-3.8430010868685067	-3.332188796080303	-1.5404459933244732	0.214286	0.499999	0.014286	0.021429	0.035715	0.214286	LP	0.499999	1	False	1	LP	0	1	0	0	0	0	True
(¬_¬;)	0	0	0	0	0	0	-4.89025364448944	-4.197156460179786	-1.0836889274997008	-1.671473814629573	-1.2014716853789622	-1.8946163659482824	0.00752	0.015038	0.338345	0.18797	0.300751	0.150376	HN-D	0.338345	1	False	0		0	0	0	0	0	0	False
(¬､¬)	0	0	0	0	0	0	-4.1896092887205985	-3.2733485557964825	-0.8754714646179493	-3.2733485557964825	-1.8870691944890947	-1.076141756040513	0.015152	0.037879	0.416666	0.037879	0.151515	0.340908	HN-D	0.416666	1	False	0		0	0	0	0	0	0	False
(¯_¯)	0	0	0	0	0	0	-4.226788126070591	-3.3105273931464754	-1.7011054805203778	-3.3105273931464754	-1.1133205933905057	-0.9126503019679422	0.014599	0.036497	0.182482	0.036497	0.328466	0.401459	NB	0.401459	1	False	1	HN-S	0	0	0	1	0	0	False
(¯`·._.·(¯)	0	0	0	0	0	0	-3.2580811535954437	-1.060874353839474	-3.2580811535954437	-3.2580811535954437	-1.8718017922880559	-0.9555140604034007	0.038462	0.346153	0.038462	0.038462	0.153846	0.384614	NB	0.384614	1	False	1	LP	0	1	0	0	0	0	False
(¯`·._.·(¯)___)	0	0	0	0	0	0	-3.178038830535443	-1.386296027779613	-3.178038830535443	-3.178038830535443	-1.791759469228055	-0.7801617393569098	0.041667	0.25	0.041667	0.041667	0.166667	0.458332	NB	0.458332	1	False	1	NB	0	0	0	0	0	1	True
(¯`・.¸)	0	0	0	0	0	0	-4.24844952900442	-1.1349819963243335	-3.8430010868685067	-3.3321887960803034	-0.9343117049017701	-1.5404459933244734	0.014286	0.321428	0.021429	0.035715	0.392856	0.214286	LN	0.392856	1	False	1	HP	1	0	0	0	0	0	False
(¯`・.｡)	0	0	0	0	0	0	-4.2626341036344595	-1.7369514580842458	-3.3463733707103436	-2.6532361900004005	-0.7073346123246794	-1.5546305679545136	0.014085	0.176056	0.035212	0.070423	0.492956	0.211267	LN	0.492956	1	False	1	HP	1	0	0	0	0	0	False
(¯▽¯)	0	0	0	0	0	0	-2.2264213819214835	-0.4918258167079255	-4.241281070358151	-4.241281070358151	-3.3250203374340352	-1.533277534678205	0.107914	0.611509	0.014389	0.014389	0.035972	0.215827	LP	0.611509	1	False	1	HP	1	0	0	0	0	0	False
(¯︵¯)	0	0	0	0	0	0	-4.851934956408297	-4.158837772098644	-2.143978083661976	-3.2425770391745274	-0.40938251844841816	-1.8562976778671396	0.007813	0.015626	0.117188	0.039063	0.66406	0.15625	LN	0.66406	1	False	1	LN	0	0	0	0	1	0	True
(¯︿¯)	0	0	0	0	0	0	-4.851934956408297	-4.158837772098644	-1.045370239418558	-3.2425770391745274	-0.7576887225212524	-2.143978083661976	0.007813	0.015626	0.351562	0.039063	0.468749	0.117188	LN	0.468749	1	False	3	LN	0	0	0	0	3	0	True
(¯﹏¯)	0	0	0	0	0	0	-4.9271580379735065	-4.234060853663853	-2.2192011652271852	-1.931520759432349	-0.4846056000136273	-2.2192011652271852	0.007247	0.014493	0.108696	0.144928	0.61594	0.108696	LN	0.61594	1	False	1	HN-D	0	0	1	0	0	0	False
(°_°)	0	0	0	0	0	0	-4.17434188651956	-3.768893444383647	-2.564943972885501	-1.060874353839474	-2.1594821980828924	-0.8602040624169106	0.015385	0.023078	0.076923	0.346153	0.115385	0.423076	NB	0.423076	1	False	0		0	0	0	0	0	0	False
(°_°;)	0	0	0	0	0	0	-4.118992054099313	-3.7135436119634004	-3.2027313211751975	-0.45547912466924845	-2.104132365662646	-1.8164519598678095	0.016261	0.024391	0.040651	0.634144	0.121951	0.162602	HN-S	0.634144	1	False	1	HN-S	0	0	0	1	0	0	True
(°д°)	0	0	0	0	0	0	-3.194568050519847	-4.110828783443963	-1.5851461378937493	-0.4865365158851949	-3.194568050519847	-2.5014308698099037	0.040984	0.016394	0.204918	0.614752	0.040984	0.081968	HN-S	0.614752	1	False	5	HN-S	0	0	2	3	0	0	True
(°д°;)	0	0	0	0	0	0	-4.007288641013008	-4.700385825322662	-3.0910279080888916	-0.17869615631802346	-3.0910279080888916	-3.0910279080888916	0.018183	0.009092	0.045455	0.83636	0.045455	0.045455	HN-S	0.83636	1	False	4	HN-D	0	0	2	2	0	0	False
(°□°)	0	0	0	0	0	0	-2.1747496002839313	-4.1896092887205985	-1.8870691944890947	-0.5007785833574854	-3.2733485557964825	-2.58021137508654	0.113637	0.015152	0.151515	0.606059	0.037879	0.075758	HN-S	0.606059	1	False	0		0	0	0	0	0	0	False
(°△°)	0	0	0	0	0	0	-2.6390516153703603	-3.332188796080303	-2.2335898405677517	-0.6931500376946391	-2.2335898405677517	-1.7227668834542056	0.071429	0.035715	0.107143	0.499999	0.107143	0.178571	HN-S	0.499999	1	False	0		0	0	0	0	0	0	False
(°◇°)	0	0	0	0	0	0	-2.564943972885501	-3.258081153595444	-3.258081153595444	-0.48551118115644676	-2.564943972885501	-1.871801792288056	0.076923	0.038462	0.038462	0.615383	0.076923	0.153846	HN-S	0.615383	1	False	7	NB	0	3	0	0	0	4	False
(°◇°;)	0	0	0	0	0	0	-4.043006532228553	-4.043006532228553	-3.126745799304437	-0.21441404753356852	-2.6567496699368283	-3.126745799304437	0.017545	0.017545	0.04386	0.807014	0.070176	0.04386	HN-S	0.807014	1	False	0		0	0	0	0	0	0	False
(°ヮ°)	0	0	0	0	0	0	-1.217877259786483	-0.881405594592862	-4.436705085902642	-3.5204443529785263	-4.436705085902642	-1.441020311101818	0.295858	0.4142	0.011835	0.029586	0.011835	0.236686	LP	0.4142	1	False	0		0	0	0	0	0	0	False
(°ー°ll)	0	0	0	0	0	0	-4.89025364448944	-4.197156460179786	-3.2808957272556705	-0.6418569688700063	-1.2014716853789622	-2.1822967717431188	0.00752	0.015038	0.037595	0.526314	0.300751	0.112782	HN-S	0.526314	1	False	1	LN	0	0	0	0	1	0	False
(°ー°|||)	0	0	0	0	0	0	-4.8120892384089675	-4.118992054099313	-3.202731321175197	-0.5636925627895333	-1.256838314781111	-2.5095941404652544	0.008131	0.016261	0.040651	0.569104	0.284552	0.081301	HN-S	0.569104	1	False	1	LN	0	0	0	0	1	0	False
(°ー°〃)	0	0	0	0	0	0	-3.3672799681089445	-1.9810006068015567	-2.6741427873990014	-1.2878559262322364	-1.757858055482847	-1.1700731683529748	0.034483	0.137931	0.068966	0.275862	0.172414	0.310344	NB	0.310344	1	False	4	LN	0	1	0	0	2	1	False
(°ㅂ°)	0	0	0	0	0	0	-2.4849016498255	-2.0794398750228913	-3.178038830535443	-1.5686169179093454	-3.178038830535443	-0.6931505138821675	0.083334	0.125	0.041667	0.208333	0.041667	0.499998	NB	0.499998	1	False	0		0	0	0	0	0	0	False
(°ㅂ°;)	0	0	0	0	0	0	-3.2580811535954437	-3.2580811535954437	-2.564943972885501	-0.550049618960792	-2.1594821980828924	-1.8718017922880559	0.038462	0.038462	0.076923	0.576921	0.115385	0.153846	HN-S	0.576921	1	False	0		0	0	0	0	0	0	False
(°﹏°)	0	0	0	0	0	0	-4.269651646745314	-3.864203204609401	-3.353390913821198	-0.6061387173152488	-1.156184114065228	-2.660253733111255	0.013987	0.02098	0.034966	0.545453	0.314685	0.06993	HN-S	0.545453	1	False	0		0	0	0	0	0	0	False
(´	0	0	0	0	0	0	-3.218860625056678	-1.272967618662592	-3.218860625056678	-2.525723444346735	-1.1394365831799698	-1.427117822300848	0.040001	0.279999	0.040001	0.08	0.319999	0.24	LN	0.319999	1	False	0		0	0	0	0	0	0	False
(´;_;`)	0	0	0	0	0	0	-4.709435611702797	-4.016338427393143	-4.016338427393143	-2.6300815651014187	-0.1556576624715647	-3.6108899852572307	0.00901	0.018019	0.018019	0.072073	0.855852	0.027028	LN	0.855852	1	False	0		0	0	0	0	0	0	False
(´_ゝ`)	0	0	0	0	0	0	-4.094299563459559	-2.0794398750228913	-2.4849016498255	-3.688851121323646	-1.386296027779613	-0.6931505138821675	0.016667	0.125	0.083334	0.025001	0.25	0.499998	NB	0.499998	1	False	0		0	0	0	0	0	0	False
(´`;ω;´)	0	0	0	0	0	0	-4.212082043563011	-3.2958213106388943	-3.2958213106388943	-1.3499283042448083	-0.4626267899127847	-3.8066336014270976	0.014815	0.037038	0.037038	0.259259	0.629628	0.022223	LN	0.629628	1	False	1	HN-D	0	0	1	0	0	0	False
(´°ω°`)	0	0	0	0	0	0	-3.3672799681089445	-1.9810006068015567	-2.6741427873990014	-1.4213869617148585	-1.1700731683529748	-1.5755371653531145	0.034483	0.137931	0.068966	0.241379	0.310344	0.206896	LN	0.310344	1	False	0		0	0	0	0	0	0	False
(´˘`∗)	0	0	0	0	0	0	-3.0818954745670464	-0.1374754425695837	-4.691253391800816	-4.691253391800816	-3.9981562074911627	-3.0818954745670464	0.045872	0.871556	0.009175	0.009175	0.018349	0.045872	LP	0.871556	1	False	0		0	0	0	0	0	0	False
(´ε`;)	0	0	0	0	0	0	-4.150994631546893	-3.234733898622777	-2.5415967179128343	-0.932166805430734	-1.0375270988668073	-2.1361349431102257	0.015749	0.039371	0.078741	0.3937	0.35433	0.11811	HN-S	0.3937	1	False	0		0	0	0	0	0	0	False
(´ω`	0	0	0	0	0	0	-2.6532361900004005	-0.549110816168742	-4.2626341036344595	-3.857185661498547	-2.247774415197792	-1.5546305679545136	0.070423	0.577463	0.014085	0.021127	0.105634	0.211267	LP	0.577463	1	False	0		0	0	0	0	0	0	False
(´д`)	0	0	0	0	0	0	-4.212082043563011	-3.8066336014270976	-2.197222355126343	-1.0986145108829246	-0.810932993985619	-2.6026841299289516	0.014815	0.022223	0.111111	0.333333	0.444443	0.074074	LN	0.444443	1	False	1	HN-S	0	0	0	1	0	0	False
(´д`;)	0	0	0	0	0	0	-4.197156460179786	-3.791708018043874	-2.5877585465457273	-0.5336435307497215	-1.3350027208615844	-3.2808957272556705	0.015038	0.022557	0.075188	0.586464	0.263157	0.037595	HN-S	0.586464	1	False	0		0	0	0	0	0	0	False
(´ུ`っ)	0	0	0	0	0	0	-3.218860625056678	-0.47160842855072904	-4.135121357980794	-3.218860625056678	-1.6094387124305805	-2.525723444346735	0.040001	0.623998	0.016001	0.040001	0.2	0.08	LP	0.623998	1	False	1	HN-S	0	0	0	1	0	0	False
(´∀`;)	0	0	0	0	0	0	-3.218860625056678	-1.272967618662592	-3.218860625056678	-1.1394365831799698	-2.1202616695441265	-1.6094387124305805	0.040001	0.279999	0.040001	0.319999	0.12	0.2	HN-S	0.319999	1	False	0		0	0	0	0	0	0	False
(´∇`)	0	0	0	0	0	0	-1.533277534678205	-0.43466746822737923	-4.934378254667805	-4.934378254667805	-4.241281070358151	-2.2264213819214835	0.215827	0.64748	0.007195	0.007195	0.014389	0.107914	LP	0.64748	1	False	5	HP	2	0	0	0	1	2	False
(´⊙ω⊙`)	0	0	0	0	0	0	-2.1594821980828924	-3.2580811535954437	-2.564943972885501	-0.550049618960792	-3.2580811535954437	-1.8718017922880559	0.115385	0.038462	0.076923	0.576921	0.038462	0.153846	HN-S	0.576921	1	False	0		0	0	0	0	0	0	False
(´□`)	0	0	0	0	0	0	-3.3672799681089445	-3.3672799681089445	-1.9810006068015567	-0.7282412097232804	-1.4213869617148585	-2.6741427873990014	0.034483	0.034483	0.137931	0.482757	0.241379	0.068966	HN-S	0.482757	1	False	2	HN-D	0	0	1	0	1	0	False
(´▽`;)	0	0	0	0	0	0	-3.2580811535954437	-1.312188147201358	-3.2580811535954437	-1.060874353839474	-1.8718017922880559	-1.8718017922880559	0.038462	0.26923	0.038462	0.346153	0.153846	0.153846	HN-S	0.346153	1	False	1	HN-S	0	0	0	1	0	0	True
(´▽`ʃ♡ƪ)	0	0	0	0	0	0	-1.3719071143456507	-0.37338008874227396	-4.9271580379735065	-4.9271580379735065	-4.9271580379735065	-3.3178001207397365	0.253623	0.688404	0.007247	0.007247	0.007247	0.036232	LP	0.688404	1	False	7	LP	0	6	0	0	0	1	True
(´▿`;)	0	0	0	0	0	0	-3.178038830535443	-1.2321458241413568	-3.178038830535443	-1.2321458241413568	-1.791759469228055	-1.791759469228055	0.041667	0.291666	0.041667	0.291666	0.166667	0.166667	LP	0.291666	1	False	1	HN-D	0	0	1	0	0	0	False
(´◕ω◕`)	0	0	0	0	0	0	-1.8245491630192956	-0.6007765549192837	-4.350231808569509	-3.9447833664335965	-3.433971075645393	-1.4880780692513074	0.16129	0.548386	0.012904	0.019355	0.032259	0.225806	LP	0.548386	1	False	0		0	0	0	0	0	0	False
(´◕‸◕`;)	0	0	0	0	0	0	-4.28354070103306	-3.3672799681089445	-2.8972838387413358	-0.7282412097232804	-1.1700731683529748	-2.268681012596393	0.013794	0.034483	0.055173	0.482757	0.310344	0.103449	HN-S	0.482757	1	False	1	HN-S	0	0	0	1	0	0	True
(´◕‿◕`)	0	0	0	0	0	0	-1.9530268721467725	-0.42697448168329205	-4.9486641506879305	-4.9486641506879305	-4.255566966378276	-1.7298843208280628	0.141844	0.65248	0.007093	0.007093	0.014185	0.177305	LP	0.65248	1	False	0		0	0	0	0	0	0	False
(´◕‿◕`;)	0	0	0	0	0	0	-3.3321887960803034	-1.3862957896862174	-3.3321887960803034	-0.9343117049017701	-1.9459094347729153	-1.9459094347729153	0.035715	0.25	0.035715	0.392856	0.142857	0.142857	HN-S	0.392856	1	False	1	HN-D	0	0	1	0	0	0	False
(´ヘ`;)	0	0	0	0	0	0	-4.934378254667805	-3.835832628222238	-2.2264213819214835	-1.379127331039949	-0.9271432462555018	-1.533277534678205	0.007195	0.021583	0.107914	0.251798	0.395682	0.215827	LN	0.395682	1	False	0		0	0	0	0	0	0	False
(´・̥̥̥ω・̥̥�	0	0	0	0	0	0	-4.727293133432424	-3.117935216198654	-4.03419594912277	-2.424798035488711	-0.22758234699199834	-3.117935216198654	0.00885	0.044248	0.0177	0.088496	0.796457	0.044248	LN	0.796457	1	False	1	LN	0	0	0	0	1	0	True
(´・ω・)	0	0	0	0	0	0	-3.4467917147629534	-1.1442246215709104	-4.363052447687069	-3.4467917147629534	-2.3481927592504017	-0.6742217423239559	0.031848	0.318471	0.012739	0.031848	0.095542	0.509553	NB	0.509553	1	False	0		0	0	0	0	0	0	False
(´・‿・`)	0	0	0	0	0	0	-2.631883156724092	-0.4918258167079255	-4.241281070358151	-4.241281070358151	-3.3250203374340352	-1.379127331039949	0.071943	0.611509	0.014389	0.014389	0.035972	0.251798	LP	0.611509	1	False	1	LP	0	1	0	0	0	0	True
(´・・)	0	0	0	0	0	0	-4.150994631546893	-2.1361349431102257	-3.234733898622777	-2.5415967179128343	-0.932166805430734	-1.0375270988668073	0.015749	0.11811	0.039371	0.078741	0.3937	0.35433	LN	0.3937	1	False	1	LN	0	0	0	0	1	0	True
(´ー`)	0	0	0	0	0	0	-3.3463733707103436	-0.5991211742043946	-4.2626341036344595	-4.2626341036344595	-2.653236190000401	-1.149166570954374	0.035212	0.549294	0.014085	0.014085	0.070423	0.316901	LP	0.549294	1	False	0		0	0	0	0	0	0	False
(´艸`)	0	0	0	0	0	0	-1.357308378862837	-0.4700068645308135	-4.219462118181039	-4.219462118181039	-4.219462118181039	-2.61006420454698	0.257353	0.624998	0.014707	0.014707	0.014707	0.07353	LP	0.624998	1	False	24	LN	0	2	8	5	9	0	False
(´꒳`)	0	0	0	0	0	0	-3.2268287566107987	-0.3144970048399306	-4.836186673844569	-4.836186673844569	-4.143089489534915	-1.6174068439847014	0.039683	0.730156	0.007937	0.007937	0.015874	0.198413	LP	0.730156	1	False	0		0	0	0	0	0	0	False
(´｡・ﻌ・｡`)	0	0	0	0	0	0	-2.525723444346735	-0.3065288732858099	-4.828218542290448	-4.135121357980794	-3.2188606250566782	-2.120261669544127	0.08	0.735997	0.008001	0.016001	0.040001	0.12	LP	0.735997	1	False	1	LN	0	0	0	0	1	0	False
(´ｰ`)	0	0	0	0	0	0	-4.1896092887205985	-0.8754714646179493	-4.1896092887205985	-3.784160846584686	-1.6639266431703852	-1.076141756040513	0.015152	0.416666	0.015152	0.022728	0.189394	0.340908	LP	0.416666	1	False	0		0	0	0	0	0	0	False
(ò_ó)	0	0	0	0	0	0	-4.127089224993021	-4.127089224993021	-0.320475622862249	-2.517691311358962	-2.517691311358962	-2.517691311358962	0.01613	0.01613	0.725804	0.080646	0.080646	0.080646	HN-D	0.725804	1	False	3	HN-D	0	0	2	1	0	0	True
(ò皿ó)	0	0	0	0	0	0	-3.9702475751634188	-13.873785126449588	-0.08873274504271929	-3.0539868422393024	-3.9702475751634188	-13.873785126449588	0.018869	1e-06	0.91509	0.04717	0.018869	1e-06	HN-D	0.91509	1	False	1	HN-D	0	0	1	0	0	0	True
(˃˂)	0	0	0	0	0	0	-3.3877584155758487	-3.898570706364052	-0.9898813243973152	-1.0851913223838054	-1.5960156128200185	-3.3877584155758487	0.033784	0.020271	0.371621	0.337837	0.202703	0.033784	HN-D	0.371621	1	False	1	NB	0	0	0	0	0	1	False
(˃᷄⁺˂	0	0	0	0	0	0	-2.397892242510951	-2.803354017313559	-1.7047483952676725	-1.0986141068449693	-1.1939241048314593	-3.4964911980235023	0.090909	0.060606	0.181818	0.333333	0.30303	0.030304	HN-S	0.333333	1	False	1	HP	1	0	0	0	0	0	False
(˃‿˂)	0	0	0	0	0	0	-0.7387601801283016	-0.8077529563772894	-4.363052447687069	-3.9576040055511568	-4.363052447687069	-3.4467917147629534	0.477706	0.445859	0.012739	0.019109	0.012739	0.031848	HP	0.477706	1	False	1	HP	1	0	0	0	0	0	True
(˃⌑˂)	0	0	0	0	0	0	-3.250359143279543	-4.166619876203659	-1.6409372306534455	-0.5423276086448913	-1.864079781972155	-4.166619876203659	0.03876	0.015505	0.193798	0.581393	0.155039	0.015505	HN-S	0.581393	1	False	7	LN	2	0	2	0	3	0	False
(˃⌑˂ഈ)	0	0	0	0	0	0	-2.367120697480141	-2.7725824722827497	-2.0794402916853048	-0.7576881183580408	-1.5198266465986068	-3.465719652992693	0.09375	0.0625	0.125	0.468749	0.21875	0.031251	HN-S	0.468749	1	False	1	HN-D	0	0	1	0	0	0	False
(˃▿˂)	0	0	0	0	0	0	-0.5943040655497229	-1.0296214950972993	-4.343759319199949	-3.4274985862758323	-4.343759319199949	-3.4274985862758323	0.551947	0.357142	0.012988	0.032468	0.012988	0.032468	HP	0.551947	1	False	1	HP	1	0	0	0	0	0	True
(ˆᴥˆ)	0	0	0	0	0	0	-1.9740801926924958	-0.4700066847932278	-4.969717471233653	-4.969717471233653	-4.2766202869239995	-1.5686167512440539	0.138889	0.624998	0.006945	0.006945	0.01389	0.208333	LP	0.624998	1	False	1	NB	0	0	0	0	0	1	False
(ˆ‿ˆ)	0	0	0	0	0	0	-1.5404459933244734	-0.41985704430943505	-4.941546713314073	-4.941546713314073	-4.941546713314073	-2.2335898405677517	0.214286	0.657141	0.007144	0.007144	0.007144	0.107143	LP	0.657141	1	False	1	LN	0	0	0	0	1	0	False
(ˆ‿ˆс)	0	0	0	0	0	0	-1.864079781972155	-0.36000627407288716	-4.859717060513313	-4.859717060513313	-4.166619876203659	-2.1517601877669916	0.155039	0.697672	0.007753	0.007753	0.015505	0.116279	LP	0.697672	1	False	1	HP	1	0	0	0	0	0	False
(ˆ‿ˆԅ)	0	0	0	0	0	0	-1.6863993980127967	-0.4054684414322385	-4.212082043563011	-4.905179227872664	-4.212082043563011	-2.197222355126343	0.185185	0.666664	0.014815	0.007408	0.014815	0.111111	LP	0.666664	1	False	3	HP	3	0	0	0	0	0	False
(ˆ⌒ˆ)	0	0	0	0	0	0	-1.7155984248079374	-0.4918258167079255	-4.241281070358151	-4.241281070358151	-3.3250203374340352	-1.9387409761266472	0.179856	0.611509	0.014389	0.014389	0.035972	0.143885	LP	0.611509	1	False	1	NB	0	0	0	0	0	1	False
(ˊᗜˋ)	0	0	0	0	0	0	-1.3217573399774445	-0.4888496300832843	-5.010539299087923	-5.010539299087923	-5.010539299087923	-2.3025824263416013	0.266666	0.613332	0.006667	0.006667	0.006667	0.1	LP	0.613332	1	False	0		0	0	0	0	0	0	False
(˘̩╭╭˘̩)	0	0	0	0	0	0	-4.744837350740611	-4.051740166430957	-3.1354794335068408	-2.4423422527968977	-0.22314768173597258	-3.1354794335068408	0.008696	0.017392	0.043479	0.086957	0.799997	0.043479	LN	0.799997	1	False	1	LN	0	0	0	0	1	0	True
(˘̩╭╮˘̩)	0	0	0	0	0	0	-4.762079067989402	-4.068981883679748	-3.6635334415438354	-2.054122195243081	-0.24038939898476389	-3.375859702182339	0.008548	0.017095	0.025642	0.128205	0.786322	0.034189	LN	0.786322	1	False	14	LN	3	0	0	2	9	0	True
(˘̩╭╯˘̩)	0	0	0	0	0	0	-4.7361037165382065	-3.6375580900926403	-3.126745799304437	-2.433608618594494	-0.23639293009778095	-3.126745799304437	0.008773	0.026317	0.04386	0.08772	0.78947	0.04386	LN	0.78947	1	False	2	HN-S	0	0	0	2	0	0	False
(˘͈‿˘͈)	0	0	0	0	0	0	-3.126745799304437	-0.1823257673069741	-4.7361037165382065	-4.7361037165382065	-4.043006532228553	-2.433608618594494	0.04386	0.83333	0.008773	0.008773	0.017545	0.08772	LP	0.83333	1	False	0		0	0	0	0	0	0	False
(˘ڡ˘)	0	0	0	0	0	0	-2.0877386365154784	-0.2740058402571616	-4.795695509261799	-4.795695509261799	-4.102598324952146	-2.493200411318087	0.123967	0.760328	0.008265	0.008265	0.01653	0.082645	LP	0.760328	1	False	12	LP	0	11	0	0	0	1	True
(˘‿˘)	0	0	0	0	0	0	-3.169670622881522	-0.22525059088405935	-4.779028540115292	-4.779028540115292	-4.085931355805638	-2.0710716673689706	0.042017	0.798316	0.008404	0.008404	0.016807	0.126051	LP	0.798316	1	False	13	LP	0	13	0	0	0	0	True
(˘▽˘)	0	0	0	0	0	0	-2.1897874098061725	-0.34396633332126153	-4.897744282552494	-4.897744282552494	-4.20464709824284	-1.902107004011336	0.111941	0.708953	0.007463	0.007463	0.014926	0.149254	LP	0.708953	1	False	23	HP	15	7	0	0	0	1	False
(˘・_・˘)	0	0	0	0	0	0	-4.875101908343002	-3.265743991109231	-3.265743991109231	-2.5726068103992885	-0.6267052327235673	-1.1863199492325232	0.007634	0.038169	0.038169	0.076336	0.534349	0.305343	LN	0.534349	1	False	1	LP	0	1	0	0	0	0	False
(˘・ω・˘)	0	0	0	0	0	0	-4.1896092887205985	-1.3274555494023967	-2.58021137508654	-3.2733485557964825	-1.8870691944890947	-0.7884602391432073	0.015152	0.265151	0.075758	0.037879	0.151515	0.454544	NB	0.454544	1	False	1	LN	0	0	0	0	1	0	False
